,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5658,15814430,Victorino Berenguer-Gutierrez,747,Espanha,Masculino,41,9,0.0,1,1,0,32430.94,1
5659,15638607,Françoise du Baron,546,França,Feminino,52,2,0.0,1,1,0,137332.37,1
5660,15737133,Apolinar Gordillo Gelabert,706,Espanha,Masculino,68,4,114386.85,1,1,1,28601.68,0
5661,15613945,Agnès du Legrand,472,França,Feminino,26,5,0.0,2,1,0,108411.66,0
5662,15659937,Maryse Teixeira,703,França,Feminino,40,7,0.0,2,0,1,122518.5,0
5663,15765287,Aurélie de Tanguy,850,França,Feminino,38,2,0.0,2,1,0,9015.07,0
5664,15661723,Fulgencio Marquez Pulido,667,Espanha,Masculino,71,4,137260.78,1,0,1,94433.08,1
5665,15766064,Eugène Martineau,559,França,Masculino,33,9,111060.05,2,1,0,110371.84,0
5666,15649616,Cornelio Martínez-Manzanares,636,Espanha,Masculino,60,7,124447.73,1,1,1,141364.62,1
5667,15719017,Aimée Guillon,672,França,Feminino,34,8,0.0,2,1,1,16245.25,0
5668,15720919,Maurice Lemaire,667,França,Masculino,42,7,0.0,1,0,1,108348.94,1
5669,15706706,Benjamin Seidel,648,Alemanha,Masculino,33,7,135310.41,2,0,1,171668.2,0
5670,15709653,Thibault Léger-Giraud,497,França,Masculino,32,8,0.0,2,1,0,67364.42,0
5671,15805104,Hortense Clerc,743,França,Feminino,73,6,0.0,2,0,1,107867.38,0
5672,15622442,Léon Vallet de la Leblanc,619,França,Masculino,29,5,0.0,2,1,0,194310.1,0
5673,15572801,Juan José de Porcel,639,Espanha,Masculino,34,5,139393.19,2,0,0,33950.08,0
5674,15767598,Aarón Tamarit Vélez,540,Espanha,Masculino,28,8,0.0,2,0,0,197588.32,0
5675,15757897,Camille-Laetitia Laroche,766,França,Feminino,26,3,104258.8,1,1,1,428.23,0
5676,15568104,Margot Teixeira,749,França,Feminino,26,6,0.0,2,0,1,34948.77,0
5677,15763414,Urs Ruppersberger,655,Alemanha,Masculino,32,9,113447.01,1,1,0,82084.3,0
5678,15732265,David Dijoux,630,França,Masculino,33,9,0.0,2,1,0,64804.59,0
5679,15621974,Annegret Fliegner B.Sc.,778,Alemanha,Feminino,33,4,111063.73,2,1,0,83556.65,0
5680,15803947,Univ.Prof. Sibylla Spieß,757,Alemanha,Feminino,30,6,161378.02,1,0,0,71926.28,1
5681,15720706,Maite Rocamora-Vilaplana,529,Espanha,Feminino,39,2,82766.43,1,1,1,122925.44,0
5682,15759290,Arturo del Folch,620,Espanha,Masculino,29,9,0.0,2,1,0,13133.88,0
5683,15651664,Hélène Poulain,615,França,Feminino,61,1,104267.7,1,1,0,62845.64,1
5684,15795132,Françoise De Sousa,735,França,Feminino,25,3,91718.8,1,0,0,28411.23,0
5685,15811565,Filomena Pedraza Arnau,705,Espanha,Feminino,47,3,63488.7,1,0,1,28640.92,1
5686,15713774,Elvira Gutierrez Amo,644,Espanha,Feminino,46,6,12459.19,1,0,0,156787.34,1
5687,15691840,Elfi Finke,505,Alemanha,Feminino,37,6,159863.9,2,0,1,125307.87,0
5688,15682021,Adelbert Jäntsch,471,Alemanha,Masculino,23,6,104592.55,2,1,0,131736.23,0
5689,15612931,Tamara Leal,722,Espanha,Feminino,50,4,132088.59,1,1,1,128262.14,0
5690,15676707,Juliana de Calzada,577,Espanha,Feminino,39,4,0.0,2,1,0,91366.42,0
5691,15601383,Gustavo del Vallés,744,Espanha,Masculino,44,5,120654.68,1,1,0,82290.81,0
5692,15662662,Geneviève Le Fernandes,573,França,Feminino,30,6,0.0,2,1,0,66190.21,0
5693,15752694,Jeannine Le Leclercq,653,França,Feminino,32,4,83772.95,1,0,1,23920.65,0
5694,15590683,Aurélie Marin,660,França,Feminino,31,6,172325.67,1,0,1,45438.38,0
5695,15773591,Honoré Garnier,787,França,Masculino,46,7,117685.31,2,1,1,93360.35,0
5696,15723620,Louis Lemonnier,617,França,Masculino,41,7,0.0,2,0,1,14496.67,0
5697,15671779,Noël Allard,567,França,Masculino,39,5,0.0,2,0,0,168521.72,0
5698,15672966,Paca Cazorla Gómez,682,Espanha,Feminino,64,9,0.0,2,1,1,103318.44,0
5699,15624667,Yves Lamy,684,França,Masculino,35,6,135871.5,1,1,1,87219.41,0
5700,15812888,Édouard Benoit,447,França,Masculino,41,3,0.0,4,1,1,197490.39,1
5701,15724154,Natalia Dussen van,625,Alemanha,Feminino,49,4,128504.76,1,1,0,126812.63,1
5702,15749540,Grégoire de la Renault,585,França,Masculino,36,7,0.0,2,1,0,94283.09,0
5703,15621063,Simone de la Gallet,516,França,Feminino,42,8,56228.25,1,1,0,46857.52,0
5704,15661626,Tilly Tröst,732,Alemanha,Feminino,45,6,98792.4,1,1,0,81491.7,1
5705,15698703,Hans Peter Paffrath,628,Alemanha,Masculino,40,5,181768.32,2,1,1,129107.97,0
5706,15801431,Coral Atienza Robledo,682,Espanha,Feminino,48,9,101198.01,1,1,1,49732.9,0
5707,15649451,Benjamin Chevallier,746,França,Masculino,25,9,0.0,2,0,1,88728.47,0
5708,15626156,Agnès Legrand,655,França,Feminino,60,3,0.0,2,1,1,86981.45,0
5709,15606158,Odette Normand,644,França,Feminino,39,9,0.0,1,1,0,3740.93,0
5710,15589496,Alain Léger,778,França,Masculino,34,5,139064.06,2,0,0,67949.32,0
5711,15730345,Inès-Josette Marchal,617,França,Feminino,35,2,104508.1,1,1,1,147636.46,0
5712,15572038,Victor Klapp B.A.,660,Alemanha,Masculino,35,9,113948.58,1,1,0,188891.96,1
5713,15643439,Honoré Dupré,537,França,Masculino,47,10,0.0,2,0,1,25482.62,0
5714,15604158,Éléonore Maillet-Boulanger,554,França,Feminino,39,10,0.0,2,1,1,18391.93,0
5715,15657396,Lucas Moreau,806,França,Masculino,31,9,0.0,2,0,1,140168.36,0
5716,15709478,Alfred Dietz,611,Alemanha,Masculino,37,1,117524.72,2,0,1,161064.29,0
5717,15628824,Noémi Bazin,665,França,Feminino,37,5,160389.82,1,0,1,183542.08,0
5718,15814519,Constance-Anne Brunel,648,França,Feminino,37,7,0.0,2,1,0,194238.92,0
5719,15636520,Matthieu Bernard Le Texier,692,França,Masculino,27,1,125547.53,1,0,0,7900.46,0
5720,15794414,Ambrosio Iborra Sastre,507,Espanha,Masculino,46,6,92783.68,1,1,1,51424.29,0
5721,15643671,Philip Weimer,696,Alemanha,Masculino,49,5,97036.22,2,1,0,152450.84,1
5722,15700650,Daniel Dupont,681,França,Masculino,34,3,0.0,2,0,0,55816.2,0
5723,15680224,Michelle de Laporte,687,França,Feminino,26,6,0.0,2,1,1,32909.13,0
5724,15784286,Claudio Jove Dalmau,641,Espanha,Masculino,40,5,102145.13,1,1,1,100637.07,0
5725,15693996,Océane Didier-Dubois,507,França,Feminino,33,1,113452.66,1,0,0,142911.99,0
5726,15764343,Tamara del Falcón,688,Espanha,Feminino,46,8,155681.72,1,1,0,26287.21,0
5727,15704168,Ulrich Zobel,535,Alemanha,Masculino,38,8,127475.24,1,0,0,60775.76,1
5728,15680197,Hugues Grégoire,701,França,Masculino,41,10,0.0,2,1,1,146257.77,0
5729,15633729,Denis Courtois,488,França,Masculino,43,10,112751.13,1,1,1,28332.0,0
5730,15577683,Véronique Dubois-Mace,539,França,Feminino,29,4,0.0,2,1,1,100919.19,0
5731,15800746,Philippe Fontaine,674,França,Masculino,45,7,144889.18,1,1,1,102591.9,1
5732,15788686,Florentino Pellicer Yáñez,538,Espanha,Masculino,40,8,0.0,2,1,1,25554.4,0
5733,15742798,Brigitte Roger,829,França,Feminino,22,7,150126.44,1,1,0,152107.93,1
5734,15596647,Émile Raynaud Le Petitjean,768,França,Masculino,54,8,69712.74,1,1,1,69381.05,0
5735,15756070,Ema Palacio Pagès,585,Espanha,Feminino,44,4,0.0,2,0,1,101728.46,0
5736,15775116,Marc-Sébastien Menard,581,França,Masculino,31,3,0.0,2,0,0,89040.61,0
5737,15575428,Marina Adolph,682,Alemanha,Feminino,35,2,117438.92,2,1,1,16910.98,0
5738,15654074,Jean Daniel,653,França,Masculino,38,8,119315.75,1,1,0,150468.35,0
5739,15695872,Renée Pineau,712,França,Feminino,30,1,89571.59,1,1,1,177613.19,0
5740,15568885,Univ.Prof. Ulrike Löchel B.Sc.,620,Alemanha,Feminino,34,8,102251.57,1,1,0,120672.09,0
5741,15725036,Timothée Samson,709,França,Masculino,42,9,118546.71,1,0,1,77142.85,0
5742,15632665,Édouard Techer,832,França,Masculino,61,2,0.0,1,0,1,127804.66,1
5743,15571476,Espiridión de Fernandez,635,Espanha,Masculino,38,0,103257.14,1,0,0,158344.63,0
5744,15776850,Paca Velázquez Heredia,749,Espanha,Feminino,43,1,124209.02,1,1,1,167179.48,0
5745,15623649,Gil Pastor Torrents Verdú,629,Espanha,Masculino,32,3,0.0,2,1,1,15404.64,0
5746,15751131,Guiomar Bustos Nogueira,836,Espanha,Feminino,41,7,150302.84,1,1,1,156036.19,0
5747,15688128,Paco Company Torrents,542,Espanha,Masculino,34,8,108653.93,1,0,1,144725.14,0
5748,15678412,Christiane Neveu,645,França,Feminino,45,8,85325.93,1,0,0,22558.74,0
5749,15770291,Bernadette Da Costa,844,França,Feminino,29,8,0.0,2,0,0,147342.03,0
5750,15583392,Daniele Barth MBA.,747,Alemanha,Masculino,37,9,135776.36,3,1,0,85470.45,1
5751,15690731,Roland Boulanger,645,França,Masculino,40,6,131411.24,1,1,1,194656.11,0
5752,15697948,Consuela Herranz Prado,752,Espanha,Feminino,36,3,0.0,2,1,1,48505.1,0
5753,15608328,Isidora Lozano Mayoral,760,Espanha,Feminino,41,6,0.0,2,0,0,101491.23,0
5754,15766378,Janin Koch II,714,Alemanha,Feminino,45,9,106431.97,2,1,1,164117.69,0
5755,15600813,Hugues Lombard,717,França,Masculino,50,9,90305.76,1,1,1,124626.57,0
5756,15706217,Alois Schmidtke-Johann,645,Alemanha,Masculino,28,7,117466.03,2,1,1,34490.06,0
5757,15601417,Georges Gomes,681,França,Masculino,32,3,148884.47,2,1,1,90967.37,0
5758,15610972,Alexa Scholl,681,Alemanha,Feminino,44,4,91115.76,2,0,0,24208.84,1
5759,15674620,Ing. Serpil Zahn B.Sc.,679,Alemanha,Feminino,37,8,77373.87,2,0,1,174873.09,0
5760,15785350,Gustavo Faustino Ayllón Duque,528,Espanha,Masculino,23,7,104744.89,1,1,0,170262.97,0
5761,15749119,Paulette Leblanc de la Klein,710,França,Feminino,31,3,0.0,2,1,1,112289.06,0
5762,15756535,Karl-Dieter Dippel,733,Alemanha,Masculino,39,5,91538.51,1,1,1,93783.0,0
5763,15700965,Louise Pascal,724,França,Feminino,32,6,0.0,2,1,1,150026.79,0
5764,15791851,Diane Baudry,726,França,Feminino,34,0,185734.75,1,1,1,102036.82,0
5765,15717156,Théophile Jean,520,França,Masculino,30,3,143396.54,2,1,1,898.51,0
5766,15740846,Jules Mary,556,França,Masculino,40,5,125909.85,1,1,1,95124.4,0
5767,15573284,Laurence Garcia,579,França,Feminino,45,2,0.0,2,0,0,11514.39,0
5768,15729083,Thierry Hardy,674,França,Masculino,36,2,154525.7,1,0,1,27468.72,0
5769,15611612,Astrid Le Dumas,570,França,Feminino,29,0,0.0,1,1,0,37092.43,0
5770,15694381,Benjamin Pons,631,França,Masculino,51,8,100654.8,1,1,0,171587.9,0
5771,15651737,Goyo Pereira-Cerezo,623,Espanha,Masculino,44,1,83325.77,1,0,1,80828.78,0
5772,15663168,Rémy de la Bouvet,665,França,Masculino,35,8,110934.54,1,1,0,169287.99,0
5773,15643426,Modesta Navarrete Doménech,523,Espanha,Feminino,36,8,113680.54,1,0,0,13197.44,0
5774,15618245,Heinz-Werner Rogner,706,Alemanha,Masculino,31,1,117020.08,2,1,0,54439.53,0
5775,15717527,Constance Le Fournier,619,França,Feminino,49,9,145359.99,1,1,0,38186.85,0
5776,15793478,Liliane Heinrich,593,Alemanha,Feminino,39,8,151391.68,1,1,0,27274.6,1
5777,15642248,Florentino Edu Díez Torralba,608,Espanha,Masculino,66,8,123935.35,1,1,1,65758.19,0
5778,15640377,Hortense Rocher,526,França,Feminino,36,0,0.0,2,1,0,97767.63,0
5779,15723950,Luciano Murcia Pagès,684,Espanha,Masculino,40,2,70291.02,1,1,1,115468.84,1
5780,15590327,Ing. Mary Mühle,604,Alemanha,Feminino,42,10,166031.45,1,1,0,98293.14,0
5781,15706199,Engin Bähr,636,Alemanha,Masculino,36,6,96643.32,1,0,0,182059.28,0
5782,15671514,Chus Bou-Blazquez,669,Espanha,Feminino,33,8,0.0,2,0,1,128538.05,0
5783,15727041,Jacques Leconte,624,França,Masculino,71,7,0.0,2,1,1,108841.83,0
5784,15738063,Gilbert Lejeune,631,França,Masculino,29,2,0.0,2,1,1,18581.84,0
5785,15711733,Benoît Antoine,753,França,Masculino,48,4,0.0,2,0,1,146821.42,0
5786,15652320,Hugues Lemaître,588,França,Masculino,40,5,0.0,2,0,0,100727.68,0
5787,15634180,Dr. Andres Bloch MBA.,729,Alemanha,Masculino,26,4,97268.1,2,1,0,39356.38,0
5788,15694566,Sophie Salmon,602,França,Feminino,42,10,0.0,2,0,0,169921.11,1
5789,15726103,Swetlana Kambs,689,Alemanha,Feminino,55,1,76296.81,1,1,0,42364.75,1
5790,15646351,Loreto Serra Manso,486,Espanha,Masculino,27,7,0.0,2,1,0,28823.04,0
5791,15730044,Jessika Dippel,809,Alemanha,Feminino,42,6,64497.94,3,0,1,182436.81,1
5792,15795186,Daniel Bouvier,562,França,Masculino,38,5,0.0,1,1,0,115700.2,0
5793,15784890,Mercedes Jaén Santamaria,763,Espanha,Feminino,32,8,0.0,2,1,0,16725.53,0
5794,15694125,Marc Paris,669,França,Masculino,57,5,0.0,2,1,1,56875.76,0
5795,15565891,Franck Dupont,709,França,Masculino,39,8,0.0,2,1,0,56214.09,0
5796,15674254,Dulce Leiva Nebot,554,Espanha,Feminino,45,4,0.0,2,1,1,193412.05,0
5797,15775206,Timothée Deschamps,699,França,Masculino,37,10,0.0,2,0,0,83263.04,0
5798,15797627,Paulino Reig Barón,732,Espanha,Masculino,54,0,134249.7,1,0,1,13404.4,0
5799,15649853,Océane Rey-Charles,625,França,Feminino,45,3,0.0,1,1,1,184474.15,1
5800,15610379,Olivier Diallo,599,França,Masculino,30,9,105443.68,1,1,1,121124.53,0
5801,15659800,Belén Azahara Guzman Madrigal,584,Espanha,Feminino,50,1,0.0,1,0,1,152567.75,1
5802,15716236,Isaac de Peltier,499,França,Masculino,35,10,0.0,2,1,0,10722.54,0
5803,15672053,Jafet Marquez,526,Espanha,Masculino,38,2,0.0,2,0,0,58010.98,0
5804,15663933,Christa Hamann,625,Alemanha,Feminino,35,5,86147.46,2,1,0,163440.8,1
5805,15814236,Marianela Estevez Peñas,537,Espanha,Feminino,38,1,96939.06,1,1,1,102606.92,0
5806,15583597,Tristán Lara Murillo,696,Espanha,Masculino,47,1,106758.6,1,1,1,80591.18,0
5807,15607395,Adélaïde du Mace,679,França,Feminino,33,9,112528.65,2,1,0,177362.45,0
5808,15694556,Denis Bonnet,684,França,Masculino,60,2,116563.58,1,1,0,120257.7,1
5809,15744109,Honoré Briand,850,França,Masculino,32,4,0.0,1,1,1,180622.02,0
5810,15800688,Emiliana Pardo Giralt,495,Espanha,Feminino,42,7,0.0,2,0,0,130404.53,0
5811,15810878,Juliana Almeida-Mayo,537,Espanha,Feminino,38,6,141786.78,1,0,1,147797.54,0
5812,15587835,Alfred Roussel-Guillet,850,França,Masculino,41,3,136416.82,1,0,1,57844.26,0
5813,15763515,Alphonse Menard,513,França,Masculino,30,5,0.0,2,1,0,162523.66,0
5814,15725882,Dr. Marie-Theres Weitzel,618,Alemanha,Feminino,40,1,133245.52,2,1,1,54495.82,0
5815,15788022,Magret Atzler,802,Alemanha,Feminino,41,4,90757.64,2,0,1,169183.66,0
5816,15663917,Théodore Dubois,547,França,Masculino,43,1,92350.36,1,0,1,80262.91,0
5817,15656865,Univ.Prof. Ehrenfried Wagenknecht B.Sc.,613,Alemanha,Masculino,69,9,78778.49,1,0,1,8751.59,0
5818,15667971,Evi Eimer B.Sc.,592,Alemanha,Feminino,34,6,102143.93,2,1,1,102628.98,0
5819,15800366,Richard-Sébastien Diallo,546,França,Masculino,29,5,0.0,1,1,1,94823.95,0
5820,15717231,Prof. Manfred Vollbrecht B.Sc.,721,Alemanha,Masculino,37,4,98459.6,1,0,0,90821.66,0
5821,15643188,Mary Hendriks B.A.,671,Alemanha,Feminino,47,7,114603.76,2,1,0,153194.32,1
5822,15671351,Basilio Márquez Ocaña,624,Espanha,Masculino,35,2,0.0,2,1,0,87310.59,0
5823,15573628,Inga Bolnbach MBA.,751,Alemanha,Feminino,51,7,148074.79,1,1,0,146411.41,1
5824,15698953,Glauco Ruano Alonso,636,Espanha,Masculino,36,1,0.0,3,1,1,74048.1,1
5825,15753888,Teresita Robles Lobo,607,Espanha,Feminino,62,8,108004.64,1,1,1,23386.77,1
5826,15737961,Clarissa Kuhl,509,Alemanha,Feminino,29,0,107712.57,2,1,1,92898.17,0
5827,15801701,Chema Luján Ayuso,653,Espanha,Masculino,35,9,0.0,2,1,1,45956.05,0
5828,15684419,Jacinta Colomer-Isern,709,Espanha,Feminino,37,8,0.0,3,1,0,71738.56,0
5829,15794266,Étienne Fontaine,559,França,Masculino,32,9,145303.52,1,1,0,103560.98,0
5830,15810711,Kornelius Tschentscher,684,Alemanha,Masculino,37,4,138476.41,2,1,1,52367.29,0
5831,15771270,Jeannine-Nath Hernandez,635,França,Feminino,27,8,127471.56,1,1,1,152916.05,1
5832,15607786,Paul Payet,709,França,Masculino,26,6,156551.63,1,0,1,4410.77,0
5833,15624519,Nina Haase,656,Alemanha,Feminino,49,9,97092.87,1,1,0,74771.22,1
5834,15799910,Noël Laporte,793,França,Masculino,32,2,0.0,2,1,0,193817.63,1
5835,15602479,Valentín Pujol Valbuena,609,Espanha,Masculino,37,5,129312.79,1,1,1,26793.82,0
5836,15617419,Sylwia Reichmann,618,Alemanha,Feminino,29,10,100315.1,2,1,1,32526.64,0
5837,15657603,Bernadette Collet,850,França,Feminino,35,6,81684.97,1,1,0,824.0,0
5838,15570379,Gonzalo Conesa-Amores,669,Espanha,Masculino,51,3,88827.53,1,0,0,85250.77,1
5839,15772996,Horst-Günter Mülichen,594,Alemanha,Masculino,40,0,152092.44,2,1,1,83508.93,0
5840,15729574,Desiderio Vera Ortuño,616,Espanha,Masculino,71,4,0.0,2,1,1,173599.38,0
5841,15737267,Louise Pasquier,676,França,Feminino,49,1,0.0,1,1,0,79342.31,1
5842,15799128,Marisela Sobrino Losa,608,Espanha,Feminino,38,9,102406.76,1,0,1,57600.66,0
5843,15813327,Roger Charrier,710,França,Masculino,21,4,109130.96,2,1,1,56191.99,0
5844,15711921,Jérôme Hernandez du Ruiz,695,França,Masculino,29,5,0.0,2,1,1,6770.44,0
5845,15654300,Herr Hartmuth Kabus B.Eng.,530,Alemanha,Masculino,33,9,75242.28,1,0,1,101694.67,0
5846,15569945,Sosimo Palomino,509,Espanha,Masculino,29,1,0.0,2,1,0,69113.14,0
5847,15569666,Dominique Potier,517,França,Feminino,45,4,0.0,1,0,0,172674.36,1
5848,15681887,Hans-Josef Jüttner-Holt,758,Alemanha,Masculino,33,0,129142.54,2,1,1,26606.28,0
5849,15608873,Théodore Tessier,665,França,Masculino,51,2,0.0,1,0,0,53353.36,0
5850,15762091,Dipl.-Ing. Karla Köster B.Sc.,631,Alemanha,Feminino,22,6,139129.92,1,1,1,63747.51,0
5851,15722053,Samuel Baquero Baró,576,Espanha,Masculino,33,3,0.0,2,0,1,190112.05,0
5852,15782100,Joel Juan Antonio Ródenas Chico,544,Espanha,Masculino,22,3,66483.32,1,0,1,110317.39,0
5853,15765300,Rolf-Dieter Mende,596,Alemanha,Masculino,40,5,62389.03,3,1,0,148623.43,1
5854,15743570,Maryse Rey,481,França,Feminino,34,5,0.0,2,1,1,125253.46,0
5855,15608541,Jacques Hamon,498,França,Masculino,46,1,91857.66,1,1,0,101954.78,1
5856,15750671,Lino Tur Cámara,512,Espanha,Masculino,31,6,0.0,2,1,0,168462.26,0
5857,15813659,Dominique Antoine,594,França,Feminino,56,7,0.0,1,1,0,26215.85,1
5858,15757867,Valérie Gonzalez,570,França,Feminino,30,10,176173.52,1,1,0,97045.32,1
5859,15652914,Joaquín Patiño Roldán,721,Espanha,Masculino,38,7,0.0,1,0,1,53534.8,0
5860,15723818,Alexandrie Hamon,453,França,Feminino,37,4,131834.76,2,1,0,8949.2,0
5861,15713819,Bernard Morvan du Humbert,562,França,Masculino,48,3,92347.96,1,1,1,163116.75,0
5862,15656484,Patrick Schneider,682,França,Masculino,40,4,0.0,2,1,1,140745.91,0
5863,15778515,Vincent Michaud,748,França,Masculino,40,3,95297.11,1,0,0,171515.84,0
5864,15803840,Inès-Olivie Dupré,729,França,Feminino,32,9,0.0,2,0,0,150803.44,0
5865,15735339,Jacques Guillaume,663,França,Masculino,39,4,0.0,1,1,0,76884.05,0
5866,15600392,Valérie Lefebvre,735,França,Feminino,53,8,123845.36,2,0,1,170454.93,1
5867,15625740,Gabor Plath,627,Alemanha,Masculino,62,3,143426.34,2,1,1,143104.3,0
5868,15663817,Roland du Verdier,713,França,Masculino,46,5,0.0,1,1,1,55701.62,0
5869,15734461,Claus-Dieter Stumpf,562,Alemanha,Masculino,31,2,112708.2,1,0,1,186370.3,0
5870,15780142,Philippe Verdier,632,França,Masculino,43,2,100013.51,1,1,0,24275.32,0
5871,15709920,Anouk Roger Le Rousset,479,França,Feminino,33,2,208165.53,1,0,0,50774.81,1
5872,15684248,Luis Ángel Lino Álamo Llorente,658,Espanha,Masculino,21,7,0.0,2,0,1,154279.87,0
5873,15643158,Stéphanie Gomes,598,França,Feminino,40,9,0.0,1,1,0,68462.59,1
5874,15693902,Jean Teixeira,597,França,Masculino,19,2,0.0,2,1,1,91036.74,0
5875,15578307,Marine Lemaire,512,França,Feminino,33,6,121685.31,2,1,1,83681.97,0
5876,15585379,André-Olivier Da Costa,704,França,Masculino,39,2,111525.02,1,1,0,199484.96,0
5877,15758510,Grégoire-Eugène Ollivier,474,França,Masculino,26,6,0.0,2,0,0,152491.22,0
5878,15692918,Hans-Martin Kobelt,604,Alemanha,Masculino,36,10,113546.3,1,1,1,134875.37,0
5879,15705301,Martin Gonzalez,683,França,Masculino,41,6,95696.52,2,1,1,184366.14,0
5880,15718231,Gilbert Jourdan,537,França,Masculino,28,0,88963.31,2,1,1,189839.93,0
5881,15567991,Ariel Riera Llorens,794,Espanha,Masculino,31,0,144880.34,2,0,1,175643.44,0
5882,15772650,René Bonnin,732,França,Masculino,55,9,136576.02,1,0,1,3268.17,1
5883,15574795,Agathe Martinez,495,França,Feminino,38,2,63093.01,1,1,1,47089.72,0
5884,15706036,Heiner Kohl MBA.,552,Alemanha,Masculino,38,10,132271.12,2,1,1,46562.02,0
5885,15723856,Patricia Lucas,602,França,Feminino,29,3,88814.4,2,1,1,62487.97,0
5886,15812920,Wolfhard Jopich,607,Alemanha,Masculino,40,5,90594.55,1,0,1,181598.25,0
5887,15691287,Traute Zänker,675,Alemanha,Feminino,33,0,141816.25,1,1,0,64815.05,1
5888,15804797,Élise Laroche,443,França,Feminino,54,3,138547.97,1,1,1,70196.23,1
5889,15708650,Christiane Bailly,727,França,Feminino,31,2,52192.08,2,0,1,160383.47,0
5890,15712777,Vincent Bruneau,482,França,Masculino,38,4,124976.19,1,1,0,35848.12,0
5891,15786469,Paulette-Suzanne Marion,686,França,Feminino,34,1,0.0,2,1,0,87278.48,0
5892,15669219,Kilian Tröst,588,Alemanha,Masculino,35,3,104356.38,1,1,0,94498.82,0
5893,15641004,Bárbara del Lledó,605,Espanha,Feminino,48,10,150315.92,1,0,1,133486.36,0
5894,15648067,Eugène Perez,583,França,Masculino,39,1,129299.28,2,1,0,73107.6,0
5895,15704014,Frithjof Graf,738,Alemanha,Masculino,37,7,140950.92,2,1,0,195333.98,0
5896,15645136,Marco Gomis,744,Espanha,Masculino,30,1,128065.12,1,1,0,121525.48,0
5897,15709604,Rémy du Toussaint,781,França,Masculino,23,2,107433.48,1,1,0,173843.21,0
5898,15713637,Gilbert Blanchet,699,França,Masculino,34,2,117468.67,1,1,0,185227.42,0
5899,15793901,Maggie Pichon,639,França,Feminino,27,2,0.0,2,0,0,125244.18,0
5900,15569759,Maggie Chrétien,583,França,Feminino,27,4,0.0,3,1,0,163113.41,0
5901,15712930,Lucas Delorme,587,França,Masculino,42,1,0.0,1,0,0,123006.91,0
5902,15586504,Noël Dumas,694,França,Masculino,40,9,0.0,2,1,0,40463.03,0
5903,15677317,Simone Jean,570,França,Feminino,29,4,153040.03,1,1,1,131363.57,1
5904,15664270,Hans-Adolf Dowerg,692,Alemanha,Masculino,45,6,142084.04,4,1,0,188305.85,1
5905,15731519,Laure Chauvin,511,França,Feminino,30,5,0.0,2,1,0,143994.86,0
5906,15745623,Jules Dijoux,788,França,Masculino,32,4,112079.58,1,0,0,89368.59,0
5907,15813862,Desiderio Vicens Cisneros,526,Espanha,Masculino,66,7,132044.6,2,1,1,158365.89,0
5908,15641934,Selena Aroa Perera Lloret,749,Espanha,Feminino,46,9,66582.81,1,1,0,78753.12,1
5909,15713043,Aimée-Laurence Clerc,691,França,Feminino,33,6,0.0,2,1,1,100408.31,0
5910,15700749,Diane Meyer,481,França,Feminino,39,6,0.0,1,1,1,24677.54,0
5911,15697567,Emmanuel Vallée de Lacombe,752,França,Masculino,33,4,0.0,2,1,1,39570.78,0
5912,15715414,Susan de Richard,658,França,Feminino,38,6,102895.1,1,0,0,155665.76,0
5913,15639530,Baltasar Sevilla Mas,679,Espanha,Masculino,42,2,0.0,1,1,1,168294.27,0
5914,15726058,Tomislav Cichorius-Christoph,754,Alemanha,Masculino,27,7,117578.35,2,0,1,87908.01,0
5915,15725665,Gabriel Rodrigues,679,França,Masculino,47,10,198546.1,2,1,0,191198.92,1
5916,15698872,Eva María Sanchez Colomer,633,Espanha,Feminino,39,2,0.0,2,0,0,191207.03,0
5917,15812184,Alice Pinto,674,França,Feminino,31,1,0.0,1,1,0,128954.05,0
5918,15742609,Dr. Joseph Holt B.Sc.,600,Alemanha,Masculino,28,2,116623.31,1,0,1,59905.29,0
5919,15815043,Blas Ferrer-Naranjo,645,Espanha,Masculino,49,8,0.0,2,1,0,162012.6,0
5920,15640648,Raymond Adam,698,França,Masculino,36,6,0.0,2,0,1,19231.98,0
5921,15627203,Bautista Samper Lumbreras,508,Espanha,Masculino,54,10,0.0,1,1,1,175749.36,0
5922,15786196,Hélène Thomas,555,França,Feminino,44,3,105770.7,3,1,0,60533.96,1
5923,15612095,Gabrielle Picard,751,França,Feminino,48,9,0.0,1,1,0,137508.42,1
5924,15674368,Lucy Bernier-Rivière,738,França,Feminino,39,1,94435.45,2,0,1,189430.86,0
5925,15783477,Dr. Gunda Briemer B.A.,706,Alemanha,Feminino,39,8,112889.91,1,0,1,6723.66,0
5926,15757559,Maryse Langlois,595,França,Feminino,53,7,0.0,2,1,0,41371.68,1
5927,15591036,Greta Meister B.Sc.,577,Alemanha,Feminino,43,3,127940.47,1,0,0,125140.72,1
5928,15761241,Doreen Fiebig-Stadelmann,578,Alemanha,Feminino,36,8,129745.1,1,1,1,143683.75,0
5929,15695078,Éric Masson de Torres,699,França,Masculino,32,3,0.0,2,1,1,170770.44,0
5930,15645744,Claire Andre,826,França,Feminino,30,5,0.0,2,0,1,157397.57,0
5931,15566988,Kunigunde Mohaupt,656,Alemanha,Feminino,46,7,141535.52,1,1,0,50595.15,1
